date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:35	46555/46555	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:34%20GMT	https://static.wixstatic.com/media/3031f2_f97b6d7e67ea42aea77ceaebde31e641~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f97b6d7e67ea42aea77ceaebde31e641~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_f97b6d7e67ea42aea77ceaebde31e641_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f97b6d7e67ea42aea77ceaebde31e641_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/majlis-daerah-cameron-highlands-public-field)
00:11:36	34108/34108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:35%20GMT	https://static.wixstatic.com/media/3031f2_b9488250104e455fb95b7218c6b4ee06~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b9488250104e455fb95b7218c6b4ee06~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_b9488250104e455fb95b7218c6b4ee06_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b9488250104e455fb95b7218c6b4ee06_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/majlis-daerah-cameron-highlands-public-field)
00:11:36	50723/50723	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:36%20GMT	https://static.wixstatic.com/media/3031f2_c4fc8e6d3c2e44d9ad7e909da4a7c431~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c4fc8e6d3c2e44d9ad7e909da4a7c431~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_c4fc8e6d3c2e44d9ad7e909da4a7c431_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c4fc8e6d3c2e44d9ad7e909da4a7c431_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/rose-valley)
00:11:37	40911/40911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:37%20GMT	https://static.wixstatic.com/media/3031f2_94464f1fc3624c578e4154bdddf71fb2~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_94464f1fc3624c578e4154bdddf71fb2~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_94464f1fc3624c578e4154bdddf71fb2_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_94464f1fc3624c578e4154bdddf71fb2_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/rose-valley)
00:11:38	51912/51912	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:37%20GMT	https://static.wixstatic.com/media/3031f2_d29c071aadca40598c48dc2094fd4da9~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d29c071aadca40598c48dc2094fd4da9~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_d29c071aadca40598c48dc2094fd4da9_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d29c071aadca40598c48dc2094fd4da9_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/rose-valley)
00:11:39	39836/39836	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:39%20GMT	https://static.wixstatic.com/media/3031f2_86c01e64fa4b49bd94954a3bf805c510~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_86c01e64fa4b49bd94954a3bf805c510~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_86c01e64fa4b49bd94954a3bf805c510_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_86c01e64fa4b49bd94954a3bf805c510_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cat-house-cameron-highlands)
00:11:39	42124/42124	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:39%20GMT	https://static.wixstatic.com/media/3031f2_574f8d8ef0b14e239b80677c108a5d80~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_574f8d8ef0b14e239b80677c108a5d80~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_574f8d8ef0b14e239b80677c108a5d80_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_574f8d8ef0b14e239b80677c108a5d80_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cat-house-cameron-highlands)
00:11:40	37208/37208	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:39%20GMT	https://static.wixstatic.com/media/3031f2_b4422b8be431443794be5e8b32801eed~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b4422b8be431443794be5e8b32801eed~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_b4422b8be431443794be5e8b32801eed_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b4422b8be431443794be5e8b32801eed_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cat-house-cameron-highlands)
00:11:41	30850/30850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:41%20GMT	https://static.wixstatic.com/media/3031f2_7c9d17ba0eb54f0393595aace20102e4~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_7c9d17ba0eb54f0393595aace20102e4~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_7c9d17ba0eb54f0393595aace20102e4_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_7c9d17ba0eb54f0393595aace20102e4_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/tanah-rata-coronation-park)
00:11:42	39648/39648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:41%20GMT	https://static.wixstatic.com/media/3031f2_6c36d84a402c499696a3b3a9c9034880~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6c36d84a402c499696a3b3a9c9034880~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6c36d84a402c499696a3b3a9c9034880_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6c36d84a402c499696a3b3a9c9034880_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/tanah-rata-coronation-park)
00:11:44	38636/38636	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:42%20GMT	https://static.wixstatic.com/media/3031f2_4aea1620631b4f9c8ad3b5ad59a37021~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4aea1620631b4f9c8ad3b5ad59a37021~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_4aea1620631b4f9c8ad3b5ad59a37021_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4aea1620631b4f9c8ad3b5ad59a37021_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/tanah-rata-coronation-park)
00:11:45	41529/41529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:45%20GMT	https://static.wixstatic.com/media/3031f2_91885a5b29514c988a07473b679ecbf9~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_91885a5b29514c988a07473b679ecbf9~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_91885a5b29514c988a07473b679ecbf9_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_91885a5b29514c988a07473b679ecbf9_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/raju's-hill-strawberry-farm)
00:11:46	37663/37663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:46%20GMT	https://static.wixstatic.com/media/3031f2_a9291ed2cbbf4281a4349997162b6ed0~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a9291ed2cbbf4281a4349997162b6ed0~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_a9291ed2cbbf4281a4349997162b6ed0_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a9291ed2cbbf4281a4349997162b6ed0_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/raju's-hill-strawberry-farm)
00:11:47	31640/31640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:46%20GMT	https://static.wixstatic.com/media/3031f2_de1090d3c4ff4c3685f91bd827e7e1ee~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_de1090d3c4ff4c3685f91bd827e7e1ee~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_de1090d3c4ff4c3685f91bd827e7e1ee_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_de1090d3c4ff4c3685f91bd827e7e1ee_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/raju's-hill-strawberry-farm)
00:11:49	25766/25766	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:49%20GMT	https://static.wixstatic.com/media/3031f2_3129fc4f2204464b94a24d30cf104c3a~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3129fc4f2204464b94a24d30cf104c3a~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_3129fc4f2204464b94a24d30cf104c3a_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3129fc4f2204464b94a24d30cf104c3a_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-centrum-clock-tower)
00:11:52	28129/28129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:51%20GMT	https://static.wixstatic.com/media/3031f2_16b734088a7949488285e973c44cb58f~mv2.jpg/v1/fill/w_320,h_160,q_90/3031f2_16b734088a7949488285e973c44cb58f~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_16b734088a7949488285e973c44cb58f_mv2.jpg/v1/fill/w_320,h_160,q_90/3031f2_16b734088a7949488285e973c44cb58f_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-centrum-clock-tower)
00:11:54	36440/36440	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:53%20GMT	https://static.wixstatic.com/media/3031f2_64a412c2bf034de09cd86f9ecd7acf50~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_64a412c2bf034de09cd86f9ecd7acf50~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_64a412c2bf034de09cd86f9ecd7acf50_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_64a412c2bf034de09cd86f9ecd7acf50_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-centrum-clock-tower)
00:11:56	43746/43746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:55%20GMT	https://static.wixstatic.com/media/3031f2_fb21c8fa1531425394da6e1f72962e52~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fb21c8fa1531425394da6e1f72962e52~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_fb21c8fa1531425394da6e1f72962e52_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fb21c8fa1531425394da6e1f72962e52_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/taman-sedia-village)
00:11:57	43906/43906	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:56%20GMT	https://static.wixstatic.com/media/3031f2_a14304c2cd054688ba8fdb549be4c1d5~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a14304c2cd054688ba8fdb549be4c1d5~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_a14304c2cd054688ba8fdb549be4c1d5_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a14304c2cd054688ba8fdb549be4c1d5_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/taman-sedia-village)
00:11:58	37381/37381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:57%20GMT	https://static.wixstatic.com/media/3031f2_f77af6d4cf6945bc9742f4d705ba0b9e~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f77af6d4cf6945bc9742f4d705ba0b9e~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_f77af6d4cf6945bc9742f4d705ba0b9e_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f77af6d4cf6945bc9742f4d705ba0b9e_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/taman-sedia-village)
00:11:59	28556/28556	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:58%20GMT	https://static.wixstatic.com/media/3031f2_77b74ed353044a2baf9c02bdb75c9d8d~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_77b74ed353044a2baf9c02bdb75c9d8d~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_77b74ed353044a2baf9c02bdb75c9d8d_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_77b74ed353044a2baf9c02bdb75c9d8d_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/iconic-cameron-sunrise-viewing-spot)
00:12:00	29206/29206	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:58%20GMT	https://static.wixstatic.com/media/3031f2_0ffbf5317a52452c831c540c29e3da2d~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0ffbf5317a52452c831c540c29e3da2d~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_0ffbf5317a52452c831c540c29e3da2d_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0ffbf5317a52452c831c540c29e3da2d_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/iconic-cameron-sunrise-viewing-spot)
00:12:01	11847/11847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:59%20GMT	https://static.wixstatic.com/media/3031f2_c4166f9bee2d40e8908e3891240332de~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c4166f9bee2d40e8908e3891240332de~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_c4166f9bee2d40e8908e3891240332de_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c4166f9bee2d40e8908e3891240332de_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/iconic-cameron-sunrise-viewing-spot)
00:12:02	33260/33260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:01%20GMT	https://static.wixstatic.com/media/3031f2_31ef29a52f764589b697061a824f6dd9~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_31ef29a52f764589b697061a824f6dd9~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_31ef29a52f764589b697061a824f6dd9_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_31ef29a52f764589b697061a824f6dd9_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/centrum-boulevard-shopping-mall)
00:12:03	38000/38000	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:02%20GMT	https://static.wixstatic.com/media/3031f2_9bade120c070432ab8c972b7f83b316b~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9bade120c070432ab8c972b7f83b316b~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_9bade120c070432ab8c972b7f83b316b_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9bade120c070432ab8c972b7f83b316b_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/centrum-boulevard-shopping-mall)
00:12:04	42841/42841	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:03%20GMT	https://static.wixstatic.com/media/3031f2_8d23d8b8c2874b2aab336cca374ca347~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_8d23d8b8c2874b2aab336cca374ca347~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_8d23d8b8c2874b2aab336cca374ca347_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_8d23d8b8c2874b2aab336cca374ca347_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/centrum-boulevard-shopping-mall)
00:12:04	35680/35680	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:04%20GMT	https://static.wixstatic.com/media/3031f2_e3406027bb884bc3b81f37f67b5407f0~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e3406027bb884bc3b81f37f67b5407f0~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_e3406027bb884bc3b81f37f67b5407f0_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e3406027bb884bc3b81f37f67b5407f0_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/the-sheep-sanctuary)
00:12:07	39669/39669	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:06%20GMT	https://static.wixstatic.com/media/3031f2_fd058b3fe24949298ea6616b73ad2f52~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fd058b3fe24949298ea6616b73ad2f52~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_fd058b3fe24949298ea6616b73ad2f52_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fd058b3fe24949298ea6616b73ad2f52_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/the-sheep-sanctuary)
00:12:09	37640/37640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:07%20GMT	https://static.wixstatic.com/media/3031f2_0259ff2f5a104059a7cbde8bbc4a7e68~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0259ff2f5a104059a7cbde8bbc4a7e68~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_0259ff2f5a104059a7cbde8bbc4a7e68_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0259ff2f5a104059a7cbde8bbc4a7e68_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/the-sheep-sanctuary)
00:12:11	47671/47671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:10%20GMT	https://static.wixstatic.com/media/3031f2_a348b0ab73384d5d848cd521e56d2dac~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a348b0ab73384d5d848cd521e56d2dac~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_a348b0ab73384d5d848cd521e56d2dac_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a348b0ab73384d5d848cd521e56d2dac_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/hobbiton-village-%40-flora-park)
00:12:13	40686/40686	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:12:12%20GMT	https://static.wixstatic.com/media/3031f2_e78ca47a2f0a4937a3b5b27904987d53~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e78ca47a2f0a4937a3b5b27904987d53~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_e78ca47a2f0a4937a3b5b27904987d53_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e78ca47a2f0a4937a3b5b27904987d53_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/hobbiton-village-%40-flora-park)
00:12:13	221800/221800	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2016:12:11%20GMT	https://static.wixstatic.com/media/3031f2_4d054cac42a74a1f85d1bc81314e0f95~mv2.png/v1/fill/w_320,h_240,q_90/3031f2_4d054cac42a74a1f85d1bc81314e0f95~mv2.png	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_4d054cac42a74a1f85d1bc81314e0f95_mv2.png/v1/fill/w_320,h_240,q_90/3031f2_4d054cac42a74a1f85d1bc81314e0f95_mv2.png	(from https://www.centurypinesresort.com/activity-cameron-highlands/hobbiton-village-%40-flora-park)
